
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-01-30;55.231,72;5498067984072;57.127,45;5030230475755;52.731,58;6711732820321;55.856,93;1527789468936;88.097,77;1011809181482;51.779,49;4072564581290;56.456,73;192797393325
2023-01-31;55.082,98;5479566612819;56.976,09;5019420005623;52.589,57;6694456081729;55.718,58;1524297565633;87.893,63;1009365400185;51.617,89;4061212510271;56.313,74;192297078178
2023-02-01;54.601,76;5431918625965;56.489,45;4978440217302;52.143,60;6635672804351;55.235,14;1510000997745;87.163,83;1006726023938;51.144,80;4027827172053;55.837,56;190226017458
2023-02-02;54.605,52;5426872009843;56.494,14;4977506612915;52.126,44;6630297683838;55.241,21;1510168475440;87.140,66;1006463914435;51.144,11;4028118264155;55.846,01;190134461186
2023-02-03;54.825,42;5448837230314;56.697,06;4985019372811;52.349,49;6657620517059;55.434,45;1515545716985;87.434,87;1009536720551;51.357,98;4045376496482;56.033,61;190720860300
2023-02-04;54.825,42;5448837230314;56.697,06;4985019372811;52.349,49;6657620517059;55.434,45;1515545716985;87.434,87;1009536720551;51.357,98;4045376496482;56.033,61;190720860300
2023-02-05;54.825,42;5448837230314;56.697,06;4985019372811;52.349,49;6657620517059;55.434,45;1515545716985;87.434,87;1009536720551;51.357,98;4045376496482;56.033,61;190720860300
2023-02-06;54.629,16;5429103914392;56.517,66;4968611706888;52.158,83;6631018478813;55.275,28;1511547328335;87.182,24;1006605169268;51.152,86;4030114351502;55.868,24;189996102179
2023-02-07;54.315,66;5391919868687;56.181,59;4935691076498;51.851,92;6584445274548;54.954,66;1503048126396;86.721,28;1001497439709;50.844,81;4007578909556;55.535,78;189072263331
2023-02-08;54.226,34;5375808122773;56.079,01;4916032326296;51.764,23;6562522851978;54.855,41;1499866877380;86.571,06;999523015070;50.754,23;3998289018859;55.427,17;188642170414
2023-02-09;54.057,05;5350786150071;55.913,11;4893948386317;51.581,85;6527114016925;54.720,65;1496332815296;86.356,42;997054346740;50.556,62;3980900678417;55.284,62;187846964249
2023-02-10;53.997,40;5341605780951;55.882,58;4888760914545;51.546,19;6515018935652;54.688,68;1495693708166;86.299,27;996964225597;50.523,70;3971141801810;55.248,50;187690148726
2023-02-11;53.997,40;5341605780951;55.882,58;4888760914545;51.546,19;6515018935652;54.688,68;1495693708166;86.299,27;996964225597;50.523,70;3971141801810;55.248,50;187690148726
2023-02-12;53.997,40;5341605780951;55.882,58;4888760914545;51.546,19;6515018935652;54.688,68;1495693708166;86.299,27;996964225597;50.523,70;3971141801810;55.248,50;187690148726
2023-02-13;53.801,17;5322524144077;55.709,77;4863965849730;51.346,43;6481887974763;54.518,45;1492798642514;86.040,05;994523521803;50.336,62;3956316960647;55.081,32;187807547293
2023-02-14;53.644,21;5306284017626;55.556,88;4854252884428;51.200,07;6468259284818;54.393,04;1492734892185;85.822,10;992358885055;50.176,98;3946083659372;54.953,33;187932331369
2023-02-15;53.581,81;5307457267134;55.480,58;4854003568841;51.113,87;6472623866295;54.328,64;1493695662527;85.730,92;1001750374949;50.105,39;3946562321976;54.889,49;188062528765
2023-02-16;53.452,14;5297479468386;55.347,48;4846499645649;50.989,82;6465620459140;54.184,30;1490812161851;85.534,63;1000032435318;49.966,04;3935847305942;54.729,92;187770067234
2023-02-17;53.457,31;5294395256576;55.372,94;4849431732655;51.008,37;6467592935494;54.196,15;1490783953160;85.554,73;999538040319;49.968,83;3937124326312;54.759,41;187796480374
2023-02-18;53.457,31;5294395256576;55.372,94;4849431732655;51.008,37;6467592935494;54.196,15;1490783953160;85.554,73;999538040319;49.968,83;3937124326312;54.759,41;187796480374
2023-02-19;53.457,31;5294395256576;55.372,94;4849431732655;51.008,37;6467592935494;54.196,15;1490783953160;85.554,73;999538040319;49.968,83;3937124326312;54.759,41;187796480374
2023-02-20;53.412,30;5279959214169;55.320,21;4838704179707;50.972,02;6455267264995;54.153,04;1488487790722;85.493,37;998158376130;49.945,40;3933839588611;54.717,82;187472554637
2023-02-21;53.583,16;5289447814240;55.506,53;4851156194651;51.128,40;6466885083647;54.325,31;1493707128050;85.752,84;1000449562975;50.105,80;3942085411348;54.902,92;188050330826
2023-02-22;53.304,04;5256902235503;55.231,40;4815602491814;50.824,98;6424762097104;54.061,26;1486629723060;85.366,41;995737684233;49.812,03;3917285622479;54.637,36;187034364026
2023-02-23;53.461,08;5269055832718;55.397,82;4826165475488;51.009,70;6447529607277;54.218,18;1490553357245;85.609,79;998741673571;50.024,17;3934352729541;54.768,65;187625675652
2023-02-24;53.582,36;5276610304400;55.528,31;4832474628798;51.127,01;6457868158045;54.334,53;1493559021852;85.807,80;1000312306435;50.156,76;3945173443608;54.885,54;187968658680
2023-02-25;53.582,36;5276610304400;55.528,31;4832474628798;51.127,01;6457868158045;54.334,53;1493559021852;85.807,80;1000312306435;50.156,76;3945173443608;54.885,54;187968658680
2023-02-26;53.582,36;5276610304400;55.528,31;4832474628798;51.127,01;6457868158045;54.334,53;1493559021852;85.807,80;1000312306435;50.156,76;3945173443608;54.885,54;187968658680
2023-02-27;53.736,48;5291915530271;55.709,36;4849604634067;51.248,77;6472429983898;54.522,56;1499388077319;86.091,66;1003240421549;50.285,90;3956695059230;55.075,38;188694273623
2023-02-28;53.876,25;5305536212584;55.848,76;4864435222821;51.378,38;6491615170406;54.647,47;1503195165851;86.309,30;1005543287155;50.431,88;3968086425550;55.192,34;188977044503
2023-03-01;53.907,47;5309221455745;55.906,69;4867337757683;51.403,62;6494132153895;54.705,67;1505183122517;86.390,15;1010690667214;50.483,33;3971594096581;55.242,83;188818306683
2023-03-02;53.660,32;5275680572429;55.663,86;4837308029986;51.142,89;6453109638959;54.488,14;1498254566060;86.047,28;1006349832828;50.205,17;3946580354557;55.020,62;187982369616
2023-03-03;53.336,18;5223620254179;55.375,07;4816560059942;50.869,95;6402653257441;54.252,69;1492033088048;85.622,84;1001159960049;49.932,31;3924403428484;54.749,66;187199856868
2023-03-04;53.336,18;5223620254179;55.375,07;4816560059942;50.869,95;6402653257441;54.252,69;1492033088048;85.622,84;1001159960049;49.932,31;3924403428484;54.749,66;187199856868
2023-03-05;53.336,18;5223620254179;55.375,07;4816560059942;50.869,95;6402653257441;54.252,69;1492033088048;85.622,84;1001159960049;49.932,31;3924403428484;54.749,66;187199856868
2023-03-06;53.499,30;5236066828385;55.515,03;4821293193752;51.029,36;6418239632084;54.375,57;1496012938674;85.817,73;1003390233315;50.123,03;3938626824030;54.864,65;187689833857
2023-03-07;53.485,60;5229851396262;55.503,47;4814837173749;51.025,82;6412249752965;54.369,25;1496707994983;85.828,49;1003296763913;50.121,97;3939374689439;54.869,11;187792318826
2023-03-08;53.471,46;5214472525069;55.484,80;4808729043171;51.005,41;6394608707981;54.358,13;1495481457887;85.834,05;1002644725611;50.075,85;3933955419885;54.839,08;186956156970
2023-03-09;53.594,24;5215342179687;55.604,80;4810362128954;51.130,35;6400924122471;54.476,04;1498784579649;86.030,65;1004675940844;50.199,76;3942625120171;54.968,69;187218711022
2023-03-10;53.517,54;5202245658971;55.522,47;4796135117225;51.050,51;6384022478896;54.370,94;1496441265446;85.877,56;1002794392333;50.151,57;3932043846036;54.886,35;187068528592
2023-03-11;53.517,54;5202245658971;55.522,47;4796135117225;51.050,51;6384022478896;54.370,94;1496441265446;85.877,56;1002794392333;50.151,57;3932043846036;54.886,35;187068528592
2023-03-12;53.517,54;5202245658971;55.522,47;4796135117225;51.050,51;6384022478896;54.370,94;1496441265446;85.877,56;1002794392333;50.151,57;3932043846036;54.886,35;187068528592
2023-03-13;53.920,69;5246842214380;55.935,57;4830998304224;51.428,35;6444748865734;54.683,04;1509154864333;86.418,01;1011128083983;50.616,92;3973546468415;55.251,41;188588814085
2023-03-14;55.049,82;5366919160046;57.082,33;4945007576271;52.462,27;6585316020672;55.755,20;1544423455828;88.127,36;1033453511171;51.714,61;4082084693371;56.369,73;193149421477
2023-03-15;54.725,10;5344647980699;56.754,88;4928767801631;52.142,31;6559416961391;55.489,65;1541081603830;87.664,26;1036619111835;51.357,94;4067929467286;56.080,21;192677566396
2023-03-16;55.074,86;5393568603231;57.060,68;4962155334146;52.504,79;6612304720365;55.692,16;1548139725228;88.106,11;1043004322280;51.761,54;4103838654109;56.337,10;193779972309
2023-03-17;55.084,77;5449317826378;57.081,58;4999221833173;52.492,77;6665855146442;55.737,06;1553575073516;88.150,55;1045770240495;51.722,22;4110140201912;56.372,56;194739264013
2023-03-18;55.084,77;5449317826378;57.081,58;4999221833173;52.492,77;6665855146442;55.737,06;1553575073516;88.150,55;1045770240495;51.722,22;4110140201912;56.372,56;194739264013
2023-03-19;55.084,77;5449317826378;57.081,58;4999221833173;52.492,77;6665855146442;55.737,06;1553575073516;88.150,55;1045770240495;51.722,22;4110140201912;56.372,56;194739264013
2023-03-20;55.287,90;5478523888240;57.258,44;5025053755781;52.682,84;6710572819797;55.885,99;1558697339001;88.427,95;1049876243712;51.942,05;4128312111414;56.520,27;195639433531
2023-03-21;55.384,58;5524608264314;57.361,77;5044876236587;52.767,72;6747265084557;55.988,27;1561836961057;88.597,06;1052619985849;52.040,07;4139714394930;56.610,78;196610347278
2023-03-22;55.403,52;5532394031945;57.401,15;5059278008005;52.784,26;6756600187445;56.033,45;1565478238272;88.650,31;1054275931028;52.011,02;4139068012729;56.661,69;196949353916
2023-03-23;55.425,37;5546335460517;57.430,07;5067562823358;52.867,79;6775406764839;56.067,89;1566696410073;88.696,70;1055368765646;52.111,34;4138177837609;56.695,00;197279434797
2023-03-24;55.550,52;5571839186791;57.548,86;5090059821379;52.954,43;6800716456530;56.141,71;1570570025643;88.822,19;1057705377345;52.217,45;4143651972459;56.797,14;198132253361
2023-03-25;55.550,52;5571839186791;57.548,86;5090059821379;52.954,43;6800716456530;56.141,71;1570570025643;88.822,19;1057705377345;52.217,45;4143651972459;56.797,14;198132253361
2023-03-26;55.550,52;5571839186791;57.548,86;5090059821379;52.954,43;6800716456530;56.141,71;1570570025643;88.822,19;1057705377345;52.217,45;4143651972459;56.797,14;198132253361
2023-03-27;55.862,45;5607279404707;57.842,96;5121151959142;53.232,44;6834039309435;56.453,91;1580074362062;89.295,57;1063440079739;52.502,76;4166558810474;57.130,21;199278923596
2023-03-28;55.620,17;5589320487880;57.634,13;5108186230753;53.013,14;6807196862570;56.275,89;1575652917261;88.995,57;1060001140393;52.244,30;4147050692536;56.956,66;199060890952
2023-03-29;55.471,06;5577975886074;57.540,64;5100451444372;52.911,96;6796999134162;56.183,10;1572849777425;88.836,37;1058180910185;52.113,72;4137659580321;56.893,80;199014318212
2023-03-30;55.562,46;5584799250647;57.664,32;5106616958746;52.984,46;6791188571007;56.305,38;1575167464336;89.013,65;1061276276441;52.183,54;4142489855231;57.028,29;199421491179
2023-03-31;55.686,93;5598621021081;57.810,78;5119098887282;53.095,43;6802916319434;56.448,70;1579554701473;89.221,63;1065337409813;52.272,69;4149065612033;57.156,43;199981177592
2023-04-01;55.686,93;5598621021081;57.810,78;5119098887282;53.095,43;6802916319434;56.448,70;1579554701473;89.221,63;1065337409813;52.272,69;4149065612033;57.156,43;199981177592
2023-04-02;55.686,93;5598621021081;57.810,78;5119098887282;53.095,43;6802916319434;56.448,70;1579554701473;89.221,63;1065337409813;52.272,69;4149065612033;57.156,43;199981177592
2023-04-03;55.923,38;5618077345865;58.024,85;5146487191504;53.309,64;6835897375466;56.653,53;1585660741829;89.506,67;1077423213784;52.512,31;4160692755400;57.361,27;200260823426
2023-04-04;56.086,68;5635120518349;58.178,72;5158818420271;53.426,02;6853832852332;56.807,95;1590510564336;89.738,65;1080186227876;52.647,27;4172437016669;57.506,93;200946966177
2023-04-05;56.060,63;5635209959334;58.165,80;5149757442545;53.413,86;6856649967829;56.787,41;1590106474809;89.692,47;1079414089529;52.655,43;4175896336200;57.473,38;200925350560
2023-04-06;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-07;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-08;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-09;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-10;56.063,86;5610414244605;58.223,44;5159040051253;53.442,76;6838313013521;56.872,14;1593367715309;89.812,20;1081288163776;52.635,71;4166248435845;57.566,33;201124161538
2023-04-11;55.814,50;5583032043077;57.973,72;5124547676136;53.185,34;6799522463225;56.636,59;1587446678076;89.449,87;1076801936414;52.349,14;4143050298243;57.321,83;200525971072
2023-04-12;55.614,66;5569665017395;57.772,89;5097158369850;53.005,25;6776405943664;56.477,04;1584739919457;89.152,82;1074042092117;52.189,16;4133139116190;57.123,40;199948377100
2023-04-13;55.452,89;5557991774551;57.589,64;5083041458326;52.879,65;6760035532267;56.303,41;1581914314406;88.890,57;1071973566315;52.050,77;4124061267313;56.955,35;199692428133
2023-04-14;55.702,02;5582128236903;57.849,50;5115526934758;53.089,69;6787659266866;56.533,93;1592304489928;89.272,00;1078003693718;52.296,54;4142691873313;57.213,18;201455241129
2023-04-15;55.702,02;5582128236903;57.849,50;5115526934758;53.089,69;6787659266866;56.533,93;1592304489928;89.272,00;1078003693718;52.296,54;4142691873313;57.213,18;201455241129
2023-04-16;55.702,02;5582128236903;57.849,50;5115526934758;53.089,69;6787659266866;56.533,93;1592304489928;89.272,00;1078003693718;52.296,54;4142691873313;57.213,18;201455241129
2023-04-17;55.661,76;5586683859615;57.792,27;5113902730382;53.035,19;6789796194367;56.508,11;1592656131094;89.221,54;1088499513863;52.217,57;4138012403390;57.175,13;201865677489
2023-04-18;55.463,85;5563792235164;57.608,40;5094541213359;52.866,87;6762644083367;56.346,37;1587662495640;88.946,62;1084814585923;52.002,58;4120486034603;57.035,88;201353188910
2023-04-19;55.406,67;5551068799015;57.534,78;5083950301132;52.800,45;6742270103872;56.283,34;1585579674665;88.839,27;1083745803903;51.956,64;4114876224959;56.967,81;200989825202
2023-04-20;55.200,56;5523187055766;57.325,09;5065398301084;52.610,45;6716940059876;56.090,20;1579969996599;88.528,93;1079546484855;51.757,68;4097929165224;56.773,02;200187855674
2023-04-21;55.262,15;5525467149301;57.386,00;5089831704705;52.681,45;6725442157285;56.123,71;1581468829978;88.602,49;1078751053493;51.847,59;4104162474278;56.829,79;200310120093
2023-04-22;55.262,15;5525467149301;57.386,00;5089831704705;52.681,45;6725442157285;56.123,71;1581468829978;88.602,49;1078751053493;51.847,59;4104162474278;56.829,79;200310120093
2023-04-23;55.262,15;5525467149301;57.386,00;5089831704705;52.681,45;6725442157285;56.123,71;1581468829978;88.602,49;1078751053493;51.847,59;4104162474278;56.829,79;200310120093
2023-04-24;55.217,09;5518895997257;57.347,01;5090141155961;52.636,67;6719101889938;56.098,10;1580583773089;88.563,53;1078857603629;51.823,29;4101807891812;56.783,25;199998741503
2023-04-25;54.992,70;5502260952830;57.095,96;5076920180259;52.439,20;6718001722403;55.826,72;1574445783224;88.171,93;1073878203424;51.648,53;4091383141255;56.458,35;199124680478
2023-04-26;55.293,55;5534876783038;57.386,26;5109073898579;52.728,97;6760768613061;56.089,52;1582734174740;88.618,48;1079966040812;51.981,64;4121336411521;56.770,09;200461351653
2023-04-27;55.296,93;5535291481043;57.396,34;5111081965751;52.724,32;6760479318972;56.111,57;1584045901340;88.625,32;1080012726987;51.925,94;4119144338346;56.797,23;200520574900
2023-04-28;55.194,56;5522823871131;57.325,82;5122293691387;52.643,47;6751370436656;56.130,78;1584431607250;88.539,46;1078757148633;51.820,46;4108735219065;56.774,55;200219284576
2023-04-29;55.194,56;5522823871131;57.325,82;5122293691387;52.643,47;6751370436656;56.130,78;1584431607250;88.539,46;1078757148633;51.820,46;4108735219065;56.774,55;200219284576
2023-04-30;55.194,56;5522823871131;57.325,82;5122293691387;52.643,47;6751370436656;56.130,78;1584431607250;88.539,46;1078757148633;51.820,46;4108735219065;56.774,55;200219284576
2023-05-01;55.194,56;5522823871131;57.325,82;5122293691387;52.643,47;6751370436656;56.130,78;1584431607250;88.539,46;1078757148633;51.820,46;4108735219065;56.774,55;200219284576
2023-05-02;55.367,85;5529996865097;57.476,60;5140136698845;52.771,35;6771643423614;56.266,00;1588080315489;88.775,43;1089760760767;51.957,93;4117015247038;56.924,78;201219544629
2023-05-03;55.430,84;5534289175129;57.504,41;5134997597845;52.834,32;6779827536494;56.284,50;1589299470104;88.842,71;1090791130465;52.036,44;4121545931050;56.926,37;201639550536
2023-05-04;55.499,98;5538344872135;57.570,62;5125577311620;52.900,49;6780868539296;56.365,27;1592102771898;88.940,19;1091702149128;52.122,09;4128406100422;56.995,11;201919532952
2023-05-05;55.499,69;5537676524396;57.569,43;5127568247354;52.898,26;6781715789610;56.342,89;1591507046195;88.921,20;1091644990783;52.118,56;4129058641357;56.988,91;201833771116
2023-05-06;55.499,69;5537676524396;57.569,43;5127568247354;52.898,26;6781715789610;56.342,89;1591507046195;88.921,20;1091644990783;52.118,56;4129058641357;56.988,91;201833771116
2023-05-07;55.499,69;5537676524396;57.569,43;5127568247354;52.898,26;6781715789610;56.342,89;1591507046195;88.921,20;1091644990783;52.118,56;4129058641357;56.988,91;201833771116
2023-05-08;55.529,14;5544283522452;57.608,34;5130826070126;52.918,52;6789497848782;56.396,06;1593473815100;89.005,52;1093185875264;52.112,96;4128694787130;57.035,05;201982920862
2023-05-09;55.479,88;5539846813155;57.569,03;5127469651300;52.886,56;6783867628236;56.380,17;1593934166290;88.930,72;1092150998273;52.052,00;4123102204442;57.034,62;201950271684
2023-05-10;55.281,62;5526705044894;57.344,17;5111417606283;52.691,42;6765530214821;56.194,64;1590752954822;88.597,87;1088874195725;51.849,85;4110489428441;56.809,56;201369551617
2023-05-11;55.269,59;5535289137418;57.325,90;5113041746034;52.676,06;6764111337088;56.180,69;1592438088448;88.587,90;1088904535326;51.857,31;4113165664113;56.788,54;201608469971
2023-05-12;55.342,10;5550551163263;57.391,05;5116594317412;52.752,70;6773598206143;56.232,63;1597347596414;88.666,97;1090567766673;51.959,08;4118291042344;56.850,13;202291467521
2023-05-13;55.342,10;5550551163263;57.391,05;5116594317412;52.752,70;6773598206143;56.232,63;1597347596414;88.666,97;1090567766673;51.959,08;4118291042344;56.850,13;202291467521
2023-05-14;55.342,10;5550551163263;57.391,05;5116594317412;52.752,70;6773598206143;56.232,63;1597347596414;88.666,97;1090567766673;51.959,08;4118291042344;56.850,13;202291467521
2023-05-15;55.206,78;5541745552691;57.247,78;5112659642895;52.621,47;6757689785936;56.116,13;1594401860295;88.498,30;1096485419186;51.814,15;4109446659427;56.726,14;202705444507
2023-05-16;55.032,23;5529925930022;57.080,16;5102135233178;52.470,93;6744255030703;55.974,51;1592868100427;88.245,96;1095043455693;51.622,44;4096853533804;56.577,63;202568253767
2023-05-17;54.963,89;5521053727929;57.004,21;5081000630597;52.412,61;6712013944969;55.891,14;1589612439941;88.174,15;1094973734518;51.574,55;4089968605702;56.498,49;202245790938
2023-05-18;55.140,42;5536355708825;57.174,61;5095378108751;52.582,87;6731137282322;56.071,12;1593564227020;88.443,56;1098061546075;51.761,67;4104419269979;56.709,98;202922873682
2023-05-19;55.085,15;5532980903407;57.133,54;5092026182307;52.526,45;6720835304391;56.041,04;1592497540773;88.364,32;1097423938084;51.682,04;4096538730882;56.674,86;202527624346
2023-05-20;55.085,15;5532980903407;57.133,54;5092026182307;52.526,45;6720835304391;56.041,04;1592497540773;88.364,32;1097423938084;51.682,04;4096538730882;56.674,86;202527624346
2023-05-21;55.085,15;5532980903407;57.133,54;5092026182307;52.526,45;6720835304391;56.041,04;1592497540773;88.364,32;1097423938084;51.682,04;4096538730882;56.674,86;202527624346
2023-05-22;55.132,19;5537681419843;57.178,66;5095654429487;52.567,25;6719244332218;56.084,71;1594143822729;88.452,13;1098388797771;51.734,99;4097936878464;56.727,79;202518248580
2023-05-23;55.007,96;5502701932176;57.032,18;5084786946531;52.404,20;6699889849118;55.942,49;1589776102715;88.212,31;1095803558730;51.591,00;4086181541324;56.578,76;201938958954
2023-05-24;54.945,55;5496005613098;56.944,75;5072186917450;52.325,52;6691287467987;55.860,32;1587038969918;88.089,37;1094341726919;51.545,77;4082717867142;56.502,07;201688808359
2023-05-25;54.929,11;5490185753740;56.929,32;5072508018722;52.295,42;6685710846609;55.841,03;1586663333761;88.074,02;1094108517500;51.522,84;4081064442032;56.465,72;201688450986
2023-05-26;54.766,19;5472678878644;56.757,21;5059154545271;52.129,60;6662572784365;55.685,96;1582389240602;87.838,65;1091163978515;51.378,54;4068709942136;56.296,04;200949649047
2023-05-27;54.766,19;5472678878644;56.757,21;5059154545271;52.129,60;6662572784365;55.685,96;1582389240602;87.838,65;1091163978515;51.378,54;4068709942136;56.296,04;200949649047
2023-05-28;54.766,19;5472678878644;56.757,21;5059154545271;52.129,60;6662572784365;55.685,96;1582389240602;87.838,65;1091163978515;51.378,54;4068709942136;56.296,04;200949649047
2023-05-29;54.671,21;5463260599126;56.668,68;5048723319299;52.057,90;6653063563228;55.613,57;1581069104670;87.726,48;1089794494570;51.251,41;4058835844291;56.208,32;200628156933
2023-05-30;54.746,30;5473414707746;56.736,73;5056416127644;52.120,44;6665790444043;55.675,14;1583114557179;87.825,20;1091321253458;51.305,83;4064179093546;56.279,87;201004705817
2023-05-31;54.788,32;5475318390553;56.757,03;5059631207188;52.163,50;6668258658839;55.681,88;1583408243958;87.804,47;1091303865641;51.427,84;4074704404542;56.300,13;201005947680
2023-06-01;54.993,84;5447191730312;56.936,34;5050868521245;52.325,86;6643286563726;55.829,08;1580727333630;88.069,56;1098388178067;51.668,78;4076259923741;56.463,97;196442698709
2023-06-02;55.183,08;5396487680460;57.108,01;5026634090650;52.471,83;6595851577383;55.966,38;1576272250057;88.303,02;1094530045613;51.853,23;4075731018659;56.624,27;192734499256
2023-06-03;55.183,08;5396487680460;57.108,01;5026634090650;52.471,83;6595851577383;55.966,38;1576272250057;88.303,02;1094530045613;51.853,23;4075731018659;56.624,27;192734499256
2023-06-04;55.183,08;5396487680460;57.108,01;5026634090650;52.471,83;6595851577383;55.966,38;1576272250057;88.303,02;1094530045613;51.853,23;4075731018659;56.624,27;192734499256
2023-06-05;55.208,98;5379994886199;57.148,37;5020380176615;52.481,68;6581000162009;56.003,41;1581625751356;88.352,67;1093540504359;51.817,86;4071115738275;56.655,01;192577748154
2023-06-06;55.334,51;5388374356934;57.269,86;5011909894678;52.590,51;6592026526224;56.114,35;1583896866908;88.538,19;1094639961376;51.928,56;4078875753425;56.772,78;191927159180
2023-06-07;55.416,56;5391308806114;57.363,10;5018499095518;52.682,17;6598931395456;56.210,43;1586312030477;88.660,83;1098493454139;52.007,48;4088290230122;56.862,15;192287850663
2023-06-08;55.483,99;5401221968531;57.442,19;5027801683789;52.745,82;6599030275253;56.283,28;1589000197850;88.796,45;1098543716536;52.036,38;4089158031382;56.944,91;192550788344
2023-06-09;55.455,25;5390859608117;57.382,20;5018737305054;52.711,72;6589665320899;56.195,34;1587134460661;88.644,03;1096338507875;52.062,81;4083847185328;56.869,00;192162245925
2023-06-10;55.455,25;5390859608117;57.382,20;5018737305054;52.711,72;6589665320899;56.195,34;1587134460661;88.644,03;1096338507875;52.062,81;4083847185328;56.869,00;192162245925
2023-06-11;55.455,25;5390859608117;57.382,20;5018737305054;52.711,72;6589665320899;56.195,34;1587134460661;88.644,03;1096338507875;52.062,81;4083847185328;56.869,00;192162245925
2023-06-12;55.540,98;5400381388579;57.448,98;5010560445778;52.773,65;6597260221779;56.248,28;1589198587393;88.763,22;1097661064546;52.134,37;4091065917481;56.922,53;192401598673
2023-06-13;55.570,25;5404104693459;57.467,24;5013144917592;52.801,13;6602616822060;56.246,31;1590729401268;88.766,06;1098832373568;52.184,94;4094291085456;56.931,81;192856727541
2023-06-14;55.626,60;5426282561390;57.541,15;5024198123051;52.852,40;6612260065662;56.311,76;1597389925261;88.847,94;1101360696494;52.212,51;4102326501630;57.003,77;193816488310
2023-06-15;55.620,56;5431438486842;57.542,81;5028760176840;52.862,84;6613206780100;56.308,43;1596865097031;88.849,74;1110956178856;52.214,04;4102452430854;56.998,54;194434429423
2023-06-16;55.806,53;5458930838104;57.727,48;5053119639347;53.041,34;6637539125848;56.507,00;1602013248849;89.140,97;1114178810198;52.406,56;4118295552988;57.205,11;195218355674
2023-06-17;55.806,53;5458930838104;57.727,48;5053119639347;53.041,34;6637539125848;56.507,00;1602013248849;89.140,97;1114178810198;52.406,56;4118295552988;57.205,11;195218355674
2023-06-18;55.806,53;5458930838104;57.727,48;5053119639347;53.041,34;6637539125848;56.507,00;1602013248849;89.140,97;1114178810198;52.406,56;4118295552988;57.205,11;195218355674
2023-06-19;55.863,10;5456012451438;57.793,65;5054236259029;53.103,18;6642220341969;56.588,89;1603959271933;89.259,75;1115473504321;52.429,09;4122626206788;57.272,84;195402006984
2023-06-20;55.826,88;5449359979326;57.765,68;5039375470546;53.065,31;6636734047328;56.545,11;1601944667988;89.207,40;1114556291880;52.394,72;4118542659489;57.249,17;195289527933
2023-06-21;55.826,88;5449359979326;57.765,68;5039375470546;53.065,31;6636734047328;56.545,11;1601944667988;89.207,40;1114556291880;52.394,72;4118542659489;57.249,17;195289527933
2023-06-22;56.129,57;5479888314590;58.041,61;5053041945602;53.371,21;6665492454372;56.807,65;1609140851658;89.668,22;1119642835254;52.712,36;4142785876622;57.513,40;196193300196
2023-06-23;56.116,30;5480976567515;58.006,72;5051654616051;53.350,56;6660863605024;56.806,74;1608923245378;89.646,07;1118809915742;52.645,25;4151165580285;57.511,73;196323941151
2023-06-24;56.116,30;5480976567515;58.006,72;5051654616051;53.350,56;6660863605024;56.806,74;1608923245378;89.646,07;1118809915742;52.645,25;4151165580285;57.511,73;196323941151
2023-06-25;56.116,30;5480976567515;58.006,72;5051654616051;53.350,56;6660863605024;56.806,74;1608923245378;89.646,07;1118809915742;52.645,25;4151165580285;57.511,73;196323941151
2023-06-26;56.116,30;5480976567515;58.006,72;5051654616051;53.350,56;6660863605024;56.806,74;1608923245378;89.646,07;1118809915742;52.645,25;4151165580285;57.511,73;196323941151
2023-06-27;56.127,65;5500811630909;58.017,89;5052513959142;53.372,63;6664368976841;56.820,64;1610165180408;89.682,97;1119103396294;52.709,89;4156409386975;57.525,44;196307579819
2023-06-28;56.067,37;5503028823033;57.955,57;5048200100010;53.298,19;6657683997588;56.745,34;1608974043482;89.586,91;1117726900833;52.624,58;4150608546265;57.453,96;195935595192
2023-06-29;56.014,18;5498680968586;57.967,22;5042658993422;53.264,44;6652807365099;56.696,83;1608853951109;89.499,86;1116481655806;52.586,17;4149170563263;57.399,00;195740177594
2023-06-30;55.770,45;5481969017271;57.750,15;5022738740613;53.036,37;6628832074975;56.487,80;1603699467439;89.176,78;1112577019923;52.303,81;4114795281442;57.163,08;195089826948
2023-07-01;55.770,45;5481969017271;57.750,15;5022738740613;53.036,37;6628832074975;56.487,80;1603699467439;89.176,78;1112577019923;52.303,81;4114795281442;57.163,08;195089826948
